task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,extended_imf,galpy_potential,M_vir,c_halo
923,10000000.0,4168693.834703355,-1.7,26.25,3000,923,True,True,True,1000000000.0,17
924,10000000.0,4168693.834703355,-1.7,26.25,3000,924,True,True,True,1000000000.0,17
925,10000000.0,4168693.834703355,-1.7,26.25,3000,925,True,True,True,1000000000.0,17
926,10000000.0,4168693.834703355,-1.7,26.25,3000,926,True,True,True,1000000000.0,17
927,10000000.0,4168693.834703355,-1.7,26.25,3000,927,True,True,True,1000000000.0,17
928,10000000.0,4168693.834703355,-1.7,26.25,3000,928,True,True,True,1000000000.0,17
929,10000000.0,4168693.834703355,-1.7,26.25,3000,929,True,True,True,1000000000.0,17
930,10000000.0,4168693.834703355,-1.7,26.25,3000,930,True,True,True,1000000000.0,17
931,10000000.0,4168693.834703355,-1.7,26.25,3000,931,True,True,True,1000000000.0,17
932,10000000.0,4168693.834703355,-1.7,26.25,3000,932,True,True,True,1000000000.0,17
933,10000000.0,4168693.834703355,-1.7,26.25,3000,933,True,True,True,1000000000.0,17
934,10000000.0,4168693.834703355,-1.7,26.25,3000,934,True,True,True,1000000000.0,17
935,10000000.0,4168693.834703355,-1.7,26.25,3000,935,True,True,True,1000000000.0,17
936,10000000.0,4168693.834703355,-1.7,26.25,3000,936,True,True,True,1000000000.0,17
937,10000000.0,4168693.834703355,-1.7,26.25,3000,937,True,True,True,1000000000.0,17
938,10000000.0,4168693.834703355,-1.7,26.25,3000,938,True,True,True,1000000000.0,17
939,10000000.0,4168693.834703355,-1.7,26.25,3000,939,True,True,True,1000000000.0,17
940,10000000.0,4168693.834703355,-1.7,26.25,3000,940,True,True,True,1000000000.0,17
941,10000000.0,4168693.834703355,-1.7,26.25,3000,941,True,True,True,1000000000.0,17
942,10000000.0,4168693.834703355,-1.7,26.25,3000,942,True,True,True,1000000000.0,17
943,10000000.0,4168693.834703355,-1.7,26.25,3000,943,True,True,True,1000000000.0,17
944,10000000.0,4168693.834703355,-1.7,26.25,3000,944,True,True,True,1000000000.0,17
945,10000000.0,4168693.834703355,-1.7,26.25,3000,945,True,True,True,1000000000.0,17
946,10000000.0,4168693.834703355,-1.7,26.25,3000,946,True,True,True,1000000000.0,17
947,10000000.0,4168693.834703355,-1.7,26.25,3000,947,True,True,True,1000000000.0,17
948,10000000.0,4168693.834703355,-1.7,26.25,3000,948,True,True,True,1000000000.0,17
949,10000000.0,4168693.834703355,-1.7,26.25,3000,949,True,True,True,1000000000.0,17
950,10000000.0,4168693.834703355,-1.7,26.25,3000,950,True,True,True,1000000000.0,17
951,10000000.0,4168693.834703355,-1.7,26.25,3000,951,True,True,True,1000000000.0,17
952,10000000.0,4168693.834703355,-1.7,26.25,3000,952,True,True,True,1000000000.0,17
953,10000000.0,4168693.834703355,-1.7,26.25,3000,953,True,True,True,1000000000.0,17
954,10000000.0,4168693.834703355,-1.7,26.25,3000,954,True,True,True,1000000000.0,17
955,10000000.0,4168693.834703355,-1.7,26.25,3000,955,True,True,True,1000000000.0,17
956,10000000.0,4168693.834703355,-1.7,26.25,3000,956,True,True,True,1000000000.0,17
957,10000000.0,4168693.834703355,-1.7,26.25,3000,957,True,True,True,1000000000.0,17
958,10000000.0,4168693.834703355,-1.7,26.25,3000,958,True,True,True,1000000000.0,17
959,10000000.0,4168693.834703355,-1.7,26.25,3000,959,True,True,True,1000000000.0,17
960,10000000.0,4168693.834703355,-1.7,26.25,3000,960,True,True,True,1000000000.0,17
961,10000000.0,4168693.834703355,-1.7,26.25,3000,961,True,True,True,1000000000.0,17
962,10000000.0,4168693.834703355,-1.7,26.25,3000,962,True,True,True,1000000000.0,17
963,10000000.0,4168693.834703355,-1.7,26.25,3000,963,True,True,True,1000000000.0,17
964,10000000.0,4168693.834703355,-1.7,26.25,3000,964,True,True,True,1000000000.0,17
965,10000000.0,4168693.834703355,-1.7,26.25,3000,965,True,True,True,1000000000.0,17
966,10000000.0,4168693.834703355,-1.7,26.25,3000,966,True,True,True,1000000000.0,17
967,10000000.0,4168693.834703355,-1.7,26.25,3000,967,True,True,True,1000000000.0,17
968,10000000.0,4168693.834703355,-1.7,26.25,3000,968,True,True,True,1000000000.0,17
969,10000000.0,4168693.834703355,-1.7,26.25,3000,969,True,True,True,1000000000.0,17
970,10000000.0,4168693.834703355,-1.7,26.25,3000,970,True,True,True,1000000000.0,17
971,10000000.0,4168693.834703355,-1.7,26.25,3000,971,True,True,True,1000000000.0,17
972,10000000.0,4168693.834703355,-1.7,26.25,3000,972,True,True,True,1000000000.0,17
973,10000000.0,4168693.834703355,-1.7,26.25,3000,973,True,True,True,1000000000.0,17
974,10000000.0,4168693.834703355,-1.7,26.25,3000,974,True,True,True,1000000000.0,17
975,10000000.0,4168693.834703355,-1.7,26.25,3000,975,True,True,True,1000000000.0,17
976,10000000.0,4168693.834703355,-1.7,26.25,3000,976,True,True,True,1000000000.0,17
977,10000000.0,4168693.834703355,-1.7,26.25,3000,977,True,True,True,1000000000.0,17
978,10000000.0,4168693.834703355,-1.7,26.25,3000,978,True,True,True,1000000000.0,17
979,10000000.0,4168693.834703355,-1.7,26.25,3000,979,True,True,True,1000000000.0,17
980,10000000.0,4168693.834703355,-1.7,26.25,3000,980,True,True,True,1000000000.0,17
981,10000000.0,4168693.834703355,-1.7,26.25,3000,981,True,True,True,1000000000.0,17
982,10000000.0,4168693.834703355,-1.7,26.25,3000,982,True,True,True,1000000000.0,17
983,10000000.0,4168693.834703355,-1.7,26.25,3000,983,True,True,True,1000000000.0,17
984,10000000.0,4168693.834703355,-1.7,26.25,3000,984,True,True,True,1000000000.0,17
985,10000000.0,4168693.834703355,-1.7,26.25,3000,985,True,True,True,1000000000.0,17
986,10000000.0,4168693.834703355,-1.7,26.25,3000,986,True,True,True,1000000000.0,17
987,10000000.0,4168693.834703355,-1.7,26.25,3000,987,True,True,True,1000000000.0,17
988,10000000.0,4168693.834703355,-1.7,26.25,3000,988,True,True,True,1000000000.0,17
989,10000000.0,4168693.834703355,-1.7,26.25,3000,989,True,True,True,1000000000.0,17
990,10000000.0,4168693.834703355,-1.7,26.25,3000,990,True,True,True,1000000000.0,17
991,10000000.0,4168693.834703355,-1.7,26.25,3000,991,True,True,True,1000000000.0,17
992,10000000.0,4168693.834703355,-1.7,26.25,3000,992,True,True,True,1000000000.0,17
993,10000000.0,4168693.834703355,-1.7,26.25,3000,993,True,True,True,1000000000.0,17
994,10000000.0,4168693.834703355,-1.7,26.25,3000,994,True,True,True,1000000000.0,17
995,10000000.0,4168693.834703355,-1.7,26.25,3000,995,True,True,True,1000000000.0,17
996,10000000.0,4168693.834703355,-1.7,26.25,3000,996,True,True,True,1000000000.0,17
997,10000000.0,4168693.834703355,-1.7,26.25,3000,997,True,True,True,1000000000.0,17
998,10000000.0,4168693.834703355,-1.7,26.25,3000,998,True,True,True,1000000000.0,17
999,10000000.0,4168693.834703355,-1.7,26.25,3000,999,True,True,True,1000000000.0,17
1000,10000000.0,4168693.834703355,-1.7,26.25,3000,1000,True,True,True,1000000000.0,17
