task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
924,10000000.0,4168693.834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,12
925,10000000.0,4168693.834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,17
926,10000000.0,4168693.834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,5
927,10000000.0,4168693.834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,7
928,10000000.0,4168693.834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,9
929,10000000.0,4168693.834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,12
930,10000000.0,4168693.834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,17
931,10000000.0,4168693.834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,5
932,10000000.0,4168693.834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,7
933,10000000.0,4168693.834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,9
934,10000000.0,4168693.834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,12
935,10000000.0,4168693.834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,17
936,10000000.0,4168693.834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,5
937,10000000.0,4168693.834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,7
938,10000000.0,4168693.834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,9
939,10000000.0,4168693.834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,12
940,10000000.0,4168693.834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,17
941,10000000.0,4168693.834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,5
942,10000000.0,4168693.834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,7
943,10000000.0,4168693.834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,9
944,10000000.0,4168693.834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,12
945,10000000.0,4168693.834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,17
946,10000000.0,4168693.834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,5
947,10000000.0,4168693.834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,7
948,10000000.0,4168693.834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,9
949,10000000.0,4168693.834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,12
950,10000000.0,4168693.834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,17
951,10000000.0,4168693.834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,5
952,10000000.0,4168693.834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,7
953,10000000.0,4168693.834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,9
954,10000000.0,4168693.834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,12
955,10000000.0,4168693.834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,17
956,10000000.0,4168693.834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,5
957,10000000.0,4168693.834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,7
958,10000000.0,4168693.834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,9
959,10000000.0,4168693.834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,12
960,10000000.0,4168693.834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,17
961,10000000.0,4168693.834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,5
962,10000000.0,4168693.834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,7
963,10000000.0,4168693.834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,9
964,10000000.0,4168693.834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,12
965,10000000.0,4168693.834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,17
966,10000000.0,4168693.834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,5
967,10000000.0,4168693.834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,7
968,10000000.0,4168693.834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,9
969,10000000.0,4168693.834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,12
970,10000000.0,4168693.834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,17
971,10000000.0,4168693.834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,5
972,10000000.0,4168693.834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,7
973,10000000.0,4168693.834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,9
974,10000000.0,4168693.834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,12
975,10000000.0,4168693.834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,17
976,10000000.0,4168693.834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,5
977,10000000.0,4168693.834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,7
978,10000000.0,4168693.834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,9
979,10000000.0,4168693.834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,12
980,10000000.0,4168693.834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,17
981,10000000.0,4168693.834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,5
982,10000000.0,4168693.834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,7
983,10000000.0,4168693.834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,9
984,10000000.0,4168693.834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,12
985,10000000.0,4168693.834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,17
986,10000000.0,4168693.834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,5
987,10000000.0,4168693.834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,7
988,10000000.0,4168693.834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,9
989,10000000.0,4168693.834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,12
990,10000000.0,4168693.834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,17
991,10000000.0,4168693.834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,5
992,10000000.0,4168693.834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,7
993,10000000.0,4168693.834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,9
994,10000000.0,4168693.834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,12
995,10000000.0,4168693.834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,17
996,10000000.0,4168693.834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,5
997,10000000.0,4168693.834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,7
998,10000000.0,4168693.834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,9
999,10000000.0,4168693.834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,12
1000,10000000.0,4168693.834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,17
