task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
146,10000000.0,416869.3834703355,-1.7,26.25,3000,37,True,False,True,1000000000.0,7
147,10000000.0,416869.3834703355,-1.7,26.25,3000,37,True,False,True,1000000000.0,12
148,10000000.0,416869.3834703355,-1.7,26.25,3000,37,True,False,True,1000000000.0,17
149,10000000.0,416869.3834703355,-1.7,26.25,3000,38,True,False,True,1000000000.0,5
150,10000000.0,416869.3834703355,-1.7,26.25,3000,38,True,False,True,1000000000.0,7
151,10000000.0,416869.3834703355,-1.7,26.25,3000,38,True,False,True,1000000000.0,12
152,10000000.0,416869.3834703355,-1.7,26.25,3000,38,True,False,True,1000000000.0,17
153,10000000.0,416869.3834703355,-1.7,26.25,3000,39,True,False,True,1000000000.0,5
154,10000000.0,416869.3834703355,-1.7,26.25,3000,39,True,False,True,1000000000.0,7
155,10000000.0,416869.3834703355,-1.7,26.25,3000,39,True,False,True,1000000000.0,12
156,10000000.0,416869.3834703355,-1.7,26.25,3000,39,True,False,True,1000000000.0,17
157,10000000.0,416869.3834703355,-1.7,26.25,3000,40,True,False,True,1000000000.0,5
158,10000000.0,416869.3834703355,-1.7,26.25,3000,40,True,False,True,1000000000.0,7
159,10000000.0,416869.3834703355,-1.7,26.25,3000,40,True,False,True,1000000000.0,12
160,10000000.0,416869.3834703355,-1.7,26.25,3000,40,True,False,True,1000000000.0,17
161,10000000.0,416869.3834703355,-1.7,26.25,3000,41,True,False,True,1000000000.0,5
162,10000000.0,416869.3834703355,-1.7,26.25,3000,41,True,False,True,1000000000.0,7
163,10000000.0,416869.3834703355,-1.7,26.25,3000,41,True,False,True,1000000000.0,12
164,10000000.0,416869.3834703355,-1.7,26.25,3000,41,True,False,True,1000000000.0,17
165,10000000.0,416869.3834703355,-1.7,26.25,3000,42,True,False,True,1000000000.0,5
166,10000000.0,416869.3834703355,-1.7,26.25,3000,42,True,False,True,1000000000.0,7
